"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020"
"CGBDL","CGBDL","CGBD","","","8.000000","05/15/2025","","","0.510000","","","","72.90","Assetmanagement","","58.000000","","","","","","25.800000","","","25.670000","25.660000","0.490000","0.540000","25.050000","26.660000","25.050000","26.660000","25.620000","14.130000","13.120000","18.740000","17.850000","16.930000","7.770000","18.740000","1.030077","8.000000","13.960000","5.720000","0.818533","-0.245998","0.076982","-0.245998","-0.208403","-0.165387","0.012178","1.470280","","5454.175560","3.143986","266.921525","52.096871","41.775846","320.368950","377.539241","","94.310830","54.332339","93.538257","50.047440","52.930081","16.289364","24.721775"
"CHMI PRA","CHMI-A","CHMI","","","8.000000","06/27/2025","8/17/2022","NONE","0.510000","8.20%","22.650000","19.600000","32.66","Reit","","11.000000","","","","","","21.020000","1.420000","-1.630000","21.560000","22.670000","-2.500000","-7.290000","19.200000","24.400000","17.750000","25.000000","20.570000","2.950000","2.340000","3.990000","2.590000","3.620000","2.340000","10.680000","0.096347","8.000000","15.780000","5.860000","0.260684","-0.723783","0.260684","-0.260652","0.138996","-0.185083","-0.813054","-0.496587","","1978.252329","","261.126667","85.931546","40.200006","48.485473","71.290753","","34.844229","","91.529254","81.901640","50.971211","3.313932","5.479384"
"CHMI PRB","CHMI-B","CHMI","FF","","8.000000","06/27/2025","4/5/2024","NONE","0.640000","8.25%","","","32.66","Reit","","11.000000","","","","","","24.150000","","","24.120000","24.580000","0.110000","-1.750000","22.230000","25.380000","20.200000","25.600000","23.590000","2.950000","2.340000","3.990000","2.590000","3.620000","2.340000","10.680000","0.096347","8.000000","15.780000","5.860000","0.260684","-0.723783","0.260684","-0.260652","0.138996","-0.185083","-0.813054","-0.496587","","1978.252329","","261.126667","85.931546","40.200006","48.485473","71.290753","","34.844229","","91.529254","81.901640","50.971211","3.313932","5.479384"
"CHSCL","CHSCL","-","","","8.000000","06/13/2025","1/21/2025","NONE","0.470000","7.50%","27.300000","25.070000","-","-","","87.000000","","","","","","25.500000","0.430000","-1.800000","25.770000","25.880000","-1.030000","-1.460000","25.310000","26.420000","24.920000","26.630000","25.480000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHSCM","CHSCM","-","","","8.000000","06/13/2025","9/30/2024","NONE","0.420000","6.75%","26.400000","24.050000","-","-","","87.000000","","","","","","24.220000","0.170000","-2.180000","24.840000","25.140000","-2.510000","-3.640000","23.800000","26.190000","23.510000","26.190000","24.210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHSCN","CHSCN","-","","","8.000000","06/13/2025","3/31/2024","NONE","0.440000","7.10%","26.300000","24.620000","-","-","","87.000000","","","","","","24.800000","0.180000","-1.500000","25.270000","25.550000","-1.860000","-2.940000","24.480000","26.590000","24.410000","26.900000","24.790000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHSCO","CHSCO","-","","","8.000000","06/13/2025","9/26/2023","NONE","0.490000","7.88%","28.310000","25.640000","-","-","","87.000000","","","","","","26.500000","0.860000","-1.810000","26.440000","26.700000","0.220000","-0.750000","25.600000","27.440000","25.460000","27.730000","26.480000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CICB","CICB","CION","","","8.000000","06/12/2025","12/30/2026","12/30/2029","0.470000","7.50%","","","52.69","Assetmanagement","","86.000000","","","","","","24.470000","","","","","","","24.320000","163.100000","24.320000","163.100000","24.450000","9.060000","8.510000","12.710000","11.750000","10.980000","7.830000","15.100000","0.477371","8.000000","","","0.157088","-0.400000","0.064630","-0.287175","-0.228936","-0.174863","","","","4333.797771","2.677842","250.637773","62.621370","41.017648","","","","75.143244","46.425000","87.892890","59.955899","51.987593","",""
"CIM PRB","CIM-B","CIM","FF","","8.000000","06/02/2025","3/30/2024","NONE","0.650000","8.00%","","","80.92","Reit","","76.000000","","","","","","24.440000","","","24.380000","24.750000","0.230000","-1.270000","21.600000","25.590000","19.260000","25.590000","24.340000","13.910000","9.850000","16.890000","14.860000","13.740000","9.850000","50.550000","1.125597","8.000000","","","0.412183","-0.724827","0.412183","-0.176436","-0.063930","0.012373","","","","1970.656182","","259.098388","66.167728","55.998055","","","","34.714273","","90.826076","63.294675","70.609209","",""
"CIM PRC","CIM-C","CIM","NFF","","8.000000","06/02/2025","9/30/2025","NONE","0.480000","7.75%","","","80.92","Reit","","76.000000","","","","","","22.550000","","","22.750000","22.850000","-0.870000","-1.300000","20.260000","24.600000","17.110000","24.600000","22.480000","13.910000","9.850000","16.890000","14.860000","13.740000","9.850000","50.550000","1.125597","8.000000","","","0.412183","-0.724827","0.412183","-0.176436","-0.063930","0.012373","","","","1970.656182","","259.098388","66.167728","55.998055","","","","34.714273","","90.826076","63.294675","70.609209","",""
"CIM PRD","CIM-D","CIM","FF","","8.000000","06/02/2025","3/30/2024","NONE","0.640000","8.00%","","","80.92","Reit","","76.000000","","","","","","23.920000","","","24.130000","24.480000","-0.870000","-2.300000","20.770000","25.210000","19.200000","25.250000","23.820000","13.910000","9.850000","16.890000","14.860000","13.740000","9.850000","50.550000","1.125597","8.000000","","","0.412183","-0.724827","0.412183","-0.176436","-0.063930","0.012373","","","","1970.656182","","259.098388","66.167728","55.998055","","","","34.714273","","90.826076","63.294675","70.609209","",""
"CIMN","CIMN","CIM","","BB","8.000000","07/30/2025","5/15/2026","5/15/2029","0.560000","9.00%","","","80.92","Reit","","44.000000","","","","","","24.880000","","","","","","","23.620000","25.850000","23.620000","25.850000","24.590000","13.910000","9.850000","16.890000","14.860000","13.740000","9.850000","50.550000","1.125597","8.000000","","","0.412183","-0.724827","0.412183","-0.176436","-0.063930","0.012373","","","","1970.656182","","259.098388","66.167728","55.998055","","","","34.714273","","90.826076","63.294675","70.609209","",""
"CIMO","CIMO","CIM","","","8.000000","07/30/2025","8/15/2026","8/15/2029","0.580000","9.25%","","","80.92","Reit","","44.000000","","","","","","25.090000","","","","","","","24.120000","26.050000","24.120000","26.250000","24.790000","13.910000","9.850000","16.890000","14.860000","13.740000","9.850000","50.550000","1.125597","8.000000","","","0.412183","-0.724827","0.412183","-0.176436","-0.063930","0.012373","","","","1970.656182","","259.098388","66.167728","55.998055","","","","34.714273","","90.826076","63.294675","70.609209","",""
"CMRE PRB","CMRE-B","CMRE","","","8.000000","07/10/2025","8/6/2018","NONE","0.480000","7.63%","25.180000","24.820000","119.96","Marineshipping","","24.000000","","","","","","24.920000","0.100000","-0.260000","25.360000","25.660000","-1.720000","-2.870000","24.020000","26.300000","22.130000","28.160000","24.570000","9.260000","6.020000","13.040000","9.370000","7.630000","3.320000","13.370000","1.110830","8.000000","5.590000","2.740000","1.789157","-0.307405","0.538206","-0.289877","-0.011740","0.213630","0.656530","2.379562","","5007.436407","","249.569322","71.250769","72.100315","540.230678","525.709431","","86.667952","","87.522471","68.080186","90.625361","26.782098","34.031695"
"CMRE PRC","CMRE-C","CMRE","","","8.000000","07/10/2025","1/21/2019","NONE","0.530000","8.50%","25.320000","25.170000","119.96","Marineshipping","","24.000000","","","","","","25.850000","0.680000","0.530000","25.870000","26.080000","-0.080000","-0.890000","25.050000","27.000000","24.500000","27.190000","25.460000","9.260000","6.020000","13.040000","9.370000","7.630000","3.320000","13.370000","1.110830","8.000000","5.590000","2.740000","1.789157","-0.307405","0.538206","-0.289877","-0.011740","0.213630","0.656530","2.379562","","5007.436407","","249.569322","71.250769","72.100315","540.230678","525.709431","","86.667952","","87.522471","68.080186","90.625361","26.782098","34.031695"
"CMRE PRD","CMRE-D","CMRE","","","8.000000","07/10/2025","5/13/2020","NONE","0.550000","8.75%","25.830000","25.070000","119.96","Marineshipping","","24.000000","","","","","","26.500000","1.430000","0.670000","26.280000","26.300000","0.840000","0.750000","24.540000","27.250000","24.540000","27.290000","26.100000","9.260000","6.020000","13.040000","9.370000","7.630000","3.320000","13.370000","1.110830","8.000000","5.590000","2.740000","1.789157","-0.307405","0.538206","-0.289877","-0.011740","0.213630","0.656530","2.379562","","5007.436407","","249.569322","71.250769","72.100315","540.230678","525.709431","","86.667952","","87.522471","68.080186","90.625361","26.782098","34.031695"
"CNOBP","CNOBP","CNOB","NFF","","8.000000","05/15/2025","9/1/2026","NONE","0.330000","5.25%","","","38.47","Regionalbank","","58.000000","","","","","","22.720000","","","22.560000","21.680000","0.730000","4.810000","20.600000","23.420000","15.560000","23.420000","22.600000","22.280000","17.070000","29.310000","25.580000","23.520000","13.110000","37.000000","0.857112","8.000000","23.820000","10.770000","0.699466","-0.397838","0.305214","-0.239850","-0.129007","-0.052721","-0.064652","1.068709","","4349.527673","","269.352757","59.829608","50.790027","294.153768","312.102189","","75.412353","","94.381134","57.327549","64.135293","15.038265","20.610194"
"CODI PRA","CODI-A","CODI","","","8.000000","06/17/2025","7/30/2022","NONE","0.450000","7.25%","25.080000","22.030000","75.24","Conglomerates","","1.000000","","","","","","15.830000","-6.200000","-9.250000","20.010000","22.780000","-20.870000","-30.500000","10.880000","24.880000","10.880000","26.060000","15.380000","6.140000","6.000000","24.590000","23.920000","19.650000","6.000000","33.310000","0.461974","8.000000","23.200000","12.510000","0.023333","-0.815671","0.023333","-0.750305","-0.743311","-0.687532","-0.735345","-0.509193","1.119361","1309.758371","1.119361","67.492344","0.000000","0.000000","81.629986","68.723101","19.988049","23.407537","19.988049","24.398727","1.000000","1.000000","4.895729","5.318052"
"CODI PRB","CODI-B","CODI","FF","","8.000000","06/17/2025","4/30/2028","NONE","0.490000","7.88%","26.850000","23.500000","75.24","Conglomerates","","1.000000","","","","","","17.600000","-5.900000","-9.250000","20.770000","23.170000","-15.250000","-24.050000","12.750000","24.650000","12.750000","26.500000","17.120000","6.140000","6.000000","24.590000","23.920000","19.650000","6.000000","33.310000","0.461974","8.000000","23.200000","12.510000","0.023333","-0.815671","0.023333","-0.750305","-0.743311","-0.687532","-0.735345","-0.509193","1.119361","1309.758371","1.119361","67.492344","0.000000","0.000000","81.629986","68.723101","19.988049","23.407537","19.988049","24.398727","1.000000","1.000000","4.895729","5.318052"
"CODI PRC","CODI-C","CODI","FF","","8.000000","06/17/2025","1/30/2025","NONE","0.490000","7.88%","25.790000","23.890000","75.24","Conglomerates","","1.000000","","","","","","17.700000","-6.190000","-8.090000","20.850000","23.230000","-15.100000","-23.820000","12.440000","25.180000","12.440000","25.910000","17.220000","6.140000","6.000000","24.590000","23.920000","19.650000","6.000000","33.310000","0.461974","8.000000","23.200000","12.510000","0.023333","-0.815671","0.023333","-0.750305","-0.743311","-0.687532","-0.735345","-0.509193","1.119361","1309.758371","1.119361","67.492344","0.000000","0.000000","81.629986","68.723101","19.988049","23.407537","19.988049","24.398727","1.000000","1.000000","4.895729","5.318052"
"CRBD","CRBD","CRBG","","","11.000000","05/30/2025","12/15/2029","12/15/2064","0.400000","6.38%","","","550.13","Assetmanagement","","73.000000","","","","","","22.730000","","","","","","","19.760000","31.750000","19.760000","31.750000","22.650000","31.810000","23.690000","35.360000","29.990000","32.590000","14.010000","35.360000","17.499635","11.000000","","","1.270521","-0.100396","0.342761","-0.100396","0.060687","-0.023934","","","","5731.828301","","285.560068","78.304685","53.093251","","","","99.060954","","100.000000","74.721208","66.998349","",""
"CSWCZ","CSWCZ","CSWC","","BB","8.000000","07/15/2025","8/1/2025","8/1/2028","0.480000","7.75%","","25.050000","50.37","Assetmanagement","","29.000000","","","","","","25.500000","0.450000","","25.550000","25.710000","-0.190000","-0.820000","25.030000","26.240000","24.790000","26.480000","25.170000","20.870000","17.460000","27.230000","21.250000","21.820000","12.320000","28.410000","1.051222","8.000000","20.520000","9.310000","0.693994","-0.265400","0.195304","-0.233566","-0.017882","-0.043538","0.017057","1.241676","","5313.027072","","271.837760","70.652500","51.524746","322.033691","340.287540","","91.896041","","95.242652","67.516936","65.048596","16.368813","22.381154"
"CUBI PRE","CUBI-E","CUBI","FF","","8.000000","05/30/2025","6/15/2021","NONE","0.610000","6.45%","","","31.54","Regionalbank","","","","","","","","","","","","","","","","","","","","50.350000","40.750000","68.490000","51.490000","50.990000","6.870000","76.130000","1.588039","8.000000","19.790000","10.180000","6.328967","-0.338631","0.235583","-0.264856","-0.022140","-0.012551","1.544214","3.945972","","4780.260032","","259.463968","70.237809","54.003923","843.120931","780.960554","","82.781385","","90.952818","67.126518","68.130373","41.237304","50.069788"
"CUBI PRF","CUBI-F","CUBI","FF","","8.000000","05/30/2025","12/14/2021","NONE","0.590000","6.00%","","","31.54","Regionalbank","","73.000000","","","","","","25.420000","","","25.440000","25.400000","-0.090000","0.080000","23.900000","25.990000","21.990000","25.990000","25.310000","50.350000","40.750000","68.490000","51.490000","50.990000","6.870000","76.130000","1.588039","8.000000","19.790000","10.180000","6.328967","-0.338631","0.235583","-0.264856","-0.022140","-0.012551","1.544214","3.945972","","4780.260032","","259.463968","70.237809","54.003923","843.120931","780.960554","","82.781385","","90.952818","67.126518","68.130373","41.237304","50.069788"
"DBRG PRH","DBRG-H","DBRG","","","8.000000","07/10/2025","4/15/2020","NONE","0.450000","7.13%","24.500000","21.280000","176.33","Assetmanagement","","24.000000","","","","","","20.750000","-0.530000","-3.750000","22.880000","23.780000","-9.320000","-12.730000","20.200000","25.800000","17.910000","25.800000","20.420000","10.330000","6.410000","17.330000","11.980000","9.590000","6.410000","34.780000","1.821489","8.000000","","","0.611544","-0.702990","0.611544","-0.403924","-0.137730","0.077164","","","","2129.519766","","204.469412","58.980086","61.181869","","","","37.432135","","71.886913","56.527754","77.053025","",""
