"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CGRUP","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"BFS PRD","BFS","","NR","12/27/2024","","","0.380000","6.13%","24.150000","19.300000","c625","21.150000","1.850000","-3.000000","20.970000","21.450000","0.860000","-1.390000","19.300000","23.770000","19.010000","23.950000","9.000000","20.810000","34.210000","31.250000","42.390000","40.170000","36.100000","23.490000","56.220000","0.828410","","48.090000","25.610000","0.456364","-0.391498","0.094720","-0.192970","-0.148369","-0.052355","-0.288625","0.335806","46.509153","54.765208","17.577600","72.632696","-2.941024","-1.300612","30.278955","32.641834","66.503399","74.813638","3.242372","44.742695","39.390253","46.481125","14.997125","11.972682","-0.192970","-0.391498","0.094720","0.456364","0.456364","15.679394","0.094720","18.276680","63.698952","-0.052355","-0.148369","-0.200724","39.142050","","","37.999464","48.989486","36.519258","49.040735","46.883975","53.334298","<1B USD"
"BFS PRE","BFS","","NR","12/27/2024","","","0.380000","6.00%","24.600000","18.930000","c600","21.140000","2.210000","-3.460000","20.820000","21.420000","1.550000","-1.310000","18.340000","24.060000","18.340000","24.490000","9.000000","20.800000","34.210000","31.250000","42.390000","40.170000","36.100000","23.490000","56.220000","0.828410","","48.090000","25.610000","0.456364","-0.391498","0.094720","-0.192970","-0.148369","-0.052355","-0.288625","0.335806","46.509153","54.765208","17.577600","72.632696","-2.941024","-1.300612","30.278955","32.641834","66.503399","74.813638","3.242372","44.742695","39.390253","46.481125","14.997125","11.972682","-0.192970","-0.391498","0.094720","0.456364","0.456364","15.679394","0.094720","18.276680","63.698952","-0.052355","-0.148369","-0.200724","39.142050","","","37.999464","48.989486","36.519258","49.040735","46.883975","53.334298","<1B USD"
"BHFAL","BHF","BB","10.5","12/2/2024","9/15/2023","","0.390000","6.25%","26.350000","20.690000","c625","19.940000","-0.750000","-6.410000","20.810000","22.650000","-4.160000","-11.960000","19.260000","25.470000","19.100000","25.470000","74.000000","19.870000","56.880000","40.000000","64.120000","48.960000","56.950000","25.130000","64.120000","3.270000","10.500000","42.110000","16.150000","1.263430","-0.112913","0.422000","-0.112913","0.161765","-0.001229","0.350748","2.521981","90.000000","79.837804","43.760000","79.837804","5.092086","-0.022031","68.464260","126.978221","79.415973","98.355618","88.054227","58.165097","87.130383","58.940588","32.649139","43.684234","-0.112913","-0.112913","0.422000","1.263430","1.263430","25.893199","0.422000","49.367524","79.837804","-0.001229","0.161765","0.160536","45.675000","35.650000","59.644630","36.706080","47.356073","32.853739","44.218779","88.721568","64.198309","<1B USD"
"BHFAM","BHF","","10.5","12/6/2024","","","0.290000","4.63%","21.130000","13.350000","c450","14.340000","0.990000","-6.790000","14.710000","16.130000","-2.510000","-11.110000","13.280000","18.950000","13.030000","18.950000","78.000000","14.300000","56.880000","40.000000","64.120000","48.960000","56.950000","25.130000","64.120000","3.270000","10.500000","42.110000","16.150000","1.263430","-0.112913","0.422000","-0.112913","0.161765","-0.001229","0.350748","2.521981","90.000000","79.837804","43.760000","79.837804","5.092086","-0.022031","68.464260","126.978221","79.415973","98.355618","88.054227","58.165097","87.130383","58.940588","32.649139","43.684234","-0.112913","-0.112913","0.422000","1.263430","1.263430","25.893199","0.422000","49.367524","79.837804","-0.001229","0.161765","0.160536","45.675000","35.650000","58.475128","36.706080","47.356073","32.853739","44.218779","88.721568","64.198309","<1B USD"
"BHFAN","BHF","","10","12/6/2024","","","0.340000","5.38%","22.690000","15.270000","c525","16.320000","1.050000","-6.370000","16.340000","18.340000","-0.120000","-11.020000","14.540000","21.630000","14.540000","21.630000","78.000000","16.270000","56.880000","40.000000","64.120000","48.960000","56.950000","25.130000","64.120000","3.270000","10.500000","42.110000","16.150000","1.263430","-0.112913","0.422000","-0.112913","0.161765","-0.001229","0.350748","2.521981","90.000000","79.837804","43.760000","79.837804","5.092086","-0.022031","68.464260","126.978221","79.415973","98.355618","88.054227","58.165097","87.130383","58.940588","32.649139","43.684234","-0.112913","-0.112913","0.422000","1.263430","1.263430","25.893199","0.422000","49.367524","79.837804","-0.001229","0.161765","0.160536","45.675000","35.650000","58.475128","36.706080","47.356073","32.853739","44.218779","88.721568","64.198309","<1B USD"
"BHFAO","BHF","","10","12/6/2024","6/25/2025","","0.420000","6.75%","26.510000","21.170000","c675","19.930000","-1.240000","-6.580000","20.800000","23.220000","-4.170000","-14.170000","18.530000","25.900000","18.530000","26.000000","78.000000","19.870000","56.880000","40.000000","64.120000","48.960000","56.950000","25.130000","64.120000","3.270000","10.500000","42.110000","16.150000","1.263430","-0.112913","0.422000","-0.112913","0.161765","-0.001229","0.350748","2.521981","90.000000","79.837804","43.760000","79.837804","5.092086","-0.022031","68.464260","126.978221","79.415973","98.355618","88.054227","58.165097","87.130383","58.940588","32.649139","43.684234","-0.112913","-0.112913","0.422000","1.263430","1.263430","25.893199","0.422000","49.367524","79.837804","-0.001229","0.161765","0.160536","45.675000","35.650000","58.475128","36.706080","47.356073","32.853739","44.218779","88.721568","64.198309","<1B USD"
"BHFAP","BHF","","10","12/6/2024","","","0.410000","6.60%","26.100000","20.010000","c650","19.660000","-0.350000","-6.440000","20.330000","22.500000","-3.290000","-12.620000","18.380000","25.510000","18.380000","25.510000","78.000000","19.610000","56.880000","40.000000","64.120000","48.960000","56.950000","25.130000","64.120000","3.270000","10.500000","42.110000","16.150000","1.263430","-0.112913","0.422000","-0.112913","0.161765","-0.001229","0.350748","2.521981","90.000000","79.837804","43.760000","79.837804","5.092086","-0.022031","68.464260","126.978221","79.415973","98.355618","88.054227","58.165097","87.130383","58.940588","32.649139","43.684234","-0.112913","-0.112913","0.422000","1.263430","1.263430","25.893199","0.422000","49.367524","79.837804","-0.001229","0.161765","0.160536","45.675000","35.650000","58.475128","36.706080","47.356073","32.853739","44.218779","88.721568","64.198309","<1B USD"
"BOH PRA","BOH","","12","10/17/2024","8/1/2026","","0.270000","4.38%","20.440000","13.050000","c425","15.110000","2.060000","-5.330000","15.690000","16.540000","-3.680000","-8.640000","14.510000","19.240000","12.860000","19.240000","28.000000","14.920000","65.360000","55.300000","82.700000","73.030000","68.770000","30.830000","99.100000","2.600000","12.000000","90.510000","53.960000","1.120013","-0.340464","0.181917","-0.209674","-0.105025","-0.049586","-0.277870","0.211268","90.000000","59.358224","24.553345","71.129383","-1.818323","-1.231363","31.209243","27.267821","77.881950","81.558232","73.905398","47.525195","46.062375","47.155940","15.427172","10.166187","-0.209674","-0.340464","0.181917","1.120013","1.120013","24.078186","0.181917","26.560176","65.243804","-0.049586","-0.105025","-0.154611","44.000000","50.500000","54.662398","45.643540","58.643183","45.085998","60.310199","52.731163","53.922702","<1B USD"
"BWBBP","BWB","","NR","11/11/2024","8/17/2026","","0.370000","5.88%","23.520000","16.570000","c575","18.600000","2.030000","-4.920000","18.990000","19.100000","-2.030000","-2.590000","18.100000","21.400000","15.250000","22.000000","53.000000","18.450000","14.850000","10.650000","16.340000","15.130000","13.950000","7.900000","20.210000","0.407480","","13.790000","9.020000","0.879747","-0.265215","0.394366","-0.091187","-0.018506","0.064516","0.076867","0.646341","80.379747","66.130628","41.549296","81.793146","0.422698","1.622174","49.513234","46.041842","74.811686","91.503140","86.904755","99.480484","59.380583","74.962967","23.888602","16.477148","-0.091187","-0.265215","0.394366","0.879747","0.879747","21.037502","0.394366","46.742377","73.961887","0.064516","-0.018506","0.046010","37.037400","","","29.465447","38.211885","29.685721","40.051282","64.402722","78.168997","<1B USD"
"CADE PRA","CADE","","NR","11/1/2024","11/20/2024","","0.340000","5.50%","24.160000","16.690000","c550","20.400000","3.710000","-3.760000","20.990000","21.190000","-2.810000","-3.710000","19.600000","23.490000","16.130000","23.490000","43.000000","20.220000","30.010000","25.220000","40.200000","35.720000","30.280000","16.950000","40.200000","5.480000","","","","0.770501","-0.253483","0.189929","-0.253483","-0.159854","-0.008917","","","71.640118","67.186567","25.194290","67.186567","-3.238508","-0.214289","","","73.128335","93.053729","74.621264","39.178518","37.622324","57.067084","","","-0.253483","-0.253483","0.189929","0.770501","0.770501","19.654949","0.189929","27.321280","67.186567","-0.008917","-0.159854","-0.168771","50.960000","","","0.000000","1.000000","0.000000","1.000000","45.334631","62.564709","<1B USD"
"CFG PRE","CFG","","10","12/18/2024","","","0.310000","5.00%","22.340000","16.200000","c500","18.990000","2.790000","-3.350000","19.380000","20.310000","-2.000000","-6.520000","17.990000","23.190000","15.170000","23.380000","0.000000","18.680000","40.330000","32.600000","49.250000","44.740000","40.860000","22.530000","57.000000","17.490000","10.000000","38.490000","17.520000","0.790058","-0.292456","0.237117","-0.181117","-0.098570","-0.012971","0.047805","1.301941","73.204616","63.678947","28.969325","73.699492","-1.651104","-0.315682","47.502259","74.331825","73.446386","87.902980","78.324859","46.730030","47.056144","56.079024","22.958984","25.986939","-0.181117","-0.292456","0.237117","0.790058","0.790058","19.902443","0.237117","31.804025","68.689220","-0.012971","-0.098570","-0.111541","63.183250","30.700000","59.630940","35.889324","46.324593","33.419031","44.962416","53.602064","61.703172","<1B USD"
"CFR PRB","CFR","","11.5","11/27/2024","","","0.280000","4.45%","21.800000","15.890000","c450","17.100000","1.210000","-4.700000","17.510000","18.680000","-2.360000","-8.470000","16.340000","22.150000","15.600000","22.150000","69.000000","17.030000","123.860000","94.090000","147.640000","136.620000","124.490000","61.500000","160.600000","7.960000","11.500000","92.490000","53.080000","1.013984","-0.228767","0.316399","-0.161067","-0.093398","-0.005061","0.339172","1.333459","90.000000","69.410959","35.311935","75.503928","-1.517144","-0.117852","67.663249","75.691882","76.616688","96.320128","83.176819","50.091516","47.852254","58.006837","32.278853","26.444127","-0.161067","-0.228767","0.316399","1.013984","1.013984","22.736335","0.316399","39.335691","72.457444","-0.005061","-0.093398","-0.098458","55.920000","45.550000","61.350926","45.949073","59.029040","44.859835","60.012684","54.299743","63.384126","<1B USD"
"CIM PRA","CIM","","NR","12/11/2024","10/21/2021","","0.500000","8.00%","22.820000","18.150000","c775","22.120000","3.970000","-0.700000","21.790000","22.590000","1.500000","-2.100000","19.850000","24.560000","17.330000","24.560000","83.000000","22.080000","13.910000","9.850000","16.890000","14.860000","13.740000","9.850000","50.550000","1.130000","","","","0.412183","-0.724827","0.412183","-0.176436","-0.063930","0.012373","","","42.974619","24.765579","42.974619","74.120782","-0.753870","0.318132","","","65.221194","30.760811","87.654557","47.514850","52.388334","62.255396","","","-0.176436","-0.724827","0.412183","0.412183","0.412183","15.120253","0.412183","48.434907","49.443180","0.012373","-0.063930","-0.051557","40.325000","","","0.000000","1.000000","0.000000","1.000000","58.274988","67.088650","<1B USD"
"CIO PRA","CIO","","NR","1/8/2025","9/15/2021","","0.410000","6.63%","24.000000","15.060000","c650","18.610000","3.550000","-5.390000","18.540000","18.630000","0.370000","-0.130000","16.860000","21.060000","14.160000","21.790000","21.000000","18.300000","5.400000","4.190000","6.500000","5.650000","5.010000","3.450000","21.700000","0.217930","","13.810000","7.410000","0.565217","-0.751152","0.288783","-0.169231","-0.044248","0.077844","-0.608979","-0.271255","55.217391","22.396313","33.102625","74.769231","-0.244060","1.955494","2.570601","8.057902","69.203853","27.281673","81.636570","48.722847","55.418094","78.211097","2.188318","3.708696","-0.169231","-0.751152","0.288783","0.565217","0.565217","17.056981","0.288783","36.712199","48.582772","0.077844","-0.044248","0.033597","36.089650","","","29.471377","38.219374","28.911184","39.032387","60.930151","81.001199","<1B USD"
"CLDT PRA","CLDT","","NR","12/27/2024","","","0.410000","6.63%","24.330000","19.640000","c650","20.360000","0.720000","-3.970000","20.380000","21.500000","-0.100000","-5.280000","18.180000","23.890000","18.180000","24.490000","9.000000","19.990000","6.950000","5.830000","10.000000","9.600000","7.630000","5.020000","15.120000","0.340440","","17.180000","4.700000","0.384462","-0.540344","0.192110","-0.305000","-0.276042","-0.089122","-0.595460","0.478723","40.756972","41.369048","25.368782","62.550000","-7.809995","-2.220115","3.739915","38.808898","64.345847","55.142103","74.811126","29.363216","24.421474","37.520788","2.728859","14.045765","-0.305000","-0.540344","0.192110","0.384462","0.384462","14.769436","0.192110","27.528484","51.959524","-0.089122","-0.276042","-0.365164","36.702200","","","30.451050","39.456603","27.550700","37.242683","21.525669","45.521346","<1B USD"
"CMS PRC","CMS","","10.5","1/2/2025","","","0.260000","4.20%","20.810000","17.980000","c425","16.860000","-1.120000","-3.950000","17.260000","18.490000","-2.300000","-8.790000","16.060000","20.920000","16.060000","21.680000","15.000000","16.640000","70.530000","58.500000","76.450000","67.040000","73.260000","49.870000","76.450000","21.100000","10.500000","67.560000","49.550000","0.414277","-0.077436","0.205641","-0.077436","0.052058","-0.037265","0.043961","0.423411","43.142170","83.030739","26.451282","83.030739","2.250470","-0.923229","47.236296","36.422080","65.284961","6.698994","75.944557","97.353489","70.242884","50.158625","22.836037","13.243427","-0.077436","-0.077436","0.205641","0.414277","0.414277","15.146759","0.205641","28.813921","83.030739","-0.037265","0.052058","0.014794","64.717500","35.650000","67.242735","41.799451","53.788486","43.931472","58.791432","73.922021","56.540889","<1B USD"
"CMSA","CMS","BB","11.5","11/29/2024","3/15/2023","","0.350000","5.63%","26.190000","21.250000","c550","20.870000","-0.380000","-5.320000","21.790000","23.410000","-4.230000","-10.840000","20.660000","25.530000","20.660000","25.530000","71.000000","20.800000","70.530000","58.500000","76.450000","67.040000","73.260000","49.870000","76.450000","21.100000","10.500000","67.560000","49.550000","0.414277","-0.077436","0.205641","-0.077436","0.052058","-0.037265","0.043961","0.423411","43.142170","83.030739","26.451282","83.030739","2.250470","-0.923229","47.236296","36.422080","65.284961","6.698994","75.944557","97.353489","70.242884","50.158625","22.836037","13.243427","-0.077436","-0.077436","0.205641","0.414277","0.414277","15.146759","0.205641","28.813921","83.030739","-0.037265","0.052058","0.014794","64.717500","35.650000","68.587590","41.799451","53.788486","43.931472","58.791432","73.922021","56.540889","<1B USD"
