"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"AUB PRA","AUB-A","AUB","","","8.000000","05/16/2025","9/1/2025","NONE","0.430000","6.88%","26.140000","19.250000","142.37","Regionalbank","","59.000000","","","","","","23.700000","4.450000","-2.440000","24.350000","24.280000","-2.690000","-2.400000","22.860000","25.930000","19.210000","25.930000","23.550000","30.750000","22.850000","44.540000","39.630000","32.630000","19.350000","44.540000","4.377878","8.000000","","","0.589147","-0.309609","0.345733","-0.309609","-0.224073","-0.057616","","","57.131783","62.135159","37.658643","62.135159","-4.720126","-0.480617","","","","86.393548","","84.817247","60.513337","63.648498","","","-0.309609","-0.309609","0.345733","0.589147","0.589147","12.823222","0.345733","32.992790","62.135159","-0.057616","-0.224073","-0.281688","48.444695","8.920000","46.774198","0.000000","1.000000","0.000000","1.000000","52.652162","68.739103","<1B USD"
"BAC PRE","BAC-E","BAC","FLR","","11.000000","07/25/2025","11/15/2011","NONE","0.310000","4.00%","","","7537.21","Bank","","39.000000","","","","","","22.010000","","","22.440000","23.540000","-1.900000","-6.490000","20.810000","25.500000","19.520000","25.500000","21.830000","44.090000","33.060000","48.080000","45.050000","41.440000","22.390000","50.110000","332.315589","11.000000","34.690000","19.670000","0.969183","-0.120136","0.333636","-0.082987","-0.021310","0.063948","0.270971","1.241484","87.534614","79.187787","36.690865","82.531198","1.770065","2.682279","408.672962","340.256395","","96.898905","","10.414949","67.202676","75.738640","20.503606","22.379197","-0.082987","-0.120136","0.333636","0.969183","0.969183","14.625019","0.333636","32.202730","80.859492","0.063948","-0.021310","0.042638","92.205260","32.680000","76.457038","42.556567","55.797656","43.569518","55.438426","71.534906","79.136161","<1B USD"
"BANC PRF","BANC-F","BANC","NFF","","8.000000","05/19/2025","9/1/2027","NONE","0.490000","7.75%","","","169.33","Regionalbank","","62.000000","","","","","","24.550000","","","24.760000","24.380000","-0.830000","0.710000","23.390000","25.600000","20.940000","25.600000","24.400000","13.540000","11.520000","18.080000","16.300000","14.200000","9.000000","22.090000","2.292728","8.000000","16.530000","8.520000","0.504444","-0.387053","0.175347","-0.251106","-0.169325","-0.046479","-0.180883","0.589202","50.355556","55.165233","24.027778","67.400442","-2.278595","-0.190855","254.493915","233.965052","","76.754672","","92.837915","53.630649","64.756114","13.145528","15.700634","-0.251106","-0.387053","0.175347","0.504444","0.504444","12.421635","0.175347","21.865028","61.282838","-0.046479","-0.169325","-0.215804","43.231820","8.920000","44.383202","34.889293","45.924946","34.754202","44.424030","59.755621","69.691610","<1B USD"
"BANFP","BANFP","BANF","","TP","8.000000","06/27/2025","3/21/2009","3/31/2034","0.450000","7.20%","27.530000","27.000000","33.23","Regionalbank","","11.000000","","","","","","25.750000","-1.250000","-1.780000","26.040000","25.840000","-1.130000","-0.350000","25.430000","29.450000","24.700000","29.450000","25.360000","119.900000","81.560000","132.290000","123.860000","111.130000","34.740000","132.290000","3.984277","8.000000","60.220000","29.960000","2.451353","-0.093658","0.470083","-0.093658","-0.031972","0.078917","0.991033","3.002003","90.000000","81.570791","47.606670","81.570791","1.478430","3.071741","654.367831","627.137935","","1.466153","","10.506586","66.225049","77.227357","32.229206","40.404712","-0.093658","-0.093658","0.470083","2.451353","2.451353","21.652178","0.470083","41.114012","81.570791","0.078917","-0.031972","0.046945","47.460693","8.920000","54.553402","50.450774","65.962576","49.628097","63.008386","70.686415","80.416401","<1B USD"
"BC PRA","BC-A","BC","","BB","11.500000","06/29/2025","10/15/2023","10/15/2048","0.400000","6.50%","26.220000","22.500000","65.69","Consumercyclical","","13.000000","","","","","","23.310000","0.810000","-2.910000","23.850000","24.440000","-2.250000","-4.630000","22.580000","25.430000","22.090000","25.920000","22.970000","55.630000","41.000000","87.650000","71.420000","59.230000","41.000000","117.620000","3.654335","11.500000","63.010000","27.420000","0.356829","-0.527036","0.356829","-0.365317","-0.221087","-0.060780","-0.117124","1.028811","38.546341","42.566740","38.546341","57.121506","-4.618027","-0.562948","276.249356","305.600647","","59.331919","","77.179890","60.855598","63.333790","14.183790","20.201686","-0.365317","-0.527036","0.356829","0.356829","0.356829","11.721773","0.356829","33.717476","49.844123","-0.060780","-0.221087","-0.281867","46.635838","36.640000","47.379519","51.179810","66.901313","48.263430","61.303287","52.949214","68.468466","<1B USD"
"BC PRC","BC-C","BC","","BB","11.500000","06/29/2025","4/15/2024","4/15/2049","0.390000","6.38%","25.990000","22.330000","65.69","Consumercyclical","","13.000000","","","","","","23.210000","0.880000","-2.780000","23.510000","24.320000","-1.300000","-4.560000","22.000000","25.430000","21.760000","25.770000","22.880000","55.630000","41.000000","87.650000","71.420000","59.230000","41.000000","117.620000","3.654335","11.500000","63.010000","27.420000","0.356829","-0.527036","0.356829","-0.365317","-0.221087","-0.060780","-0.117124","1.028811","38.546341","42.566740","38.546341","57.121506","-4.618027","-0.562948","276.249356","305.600647","","59.331919","","77.179890","60.855598","63.333790","14.183790","20.201686","-0.365317","-0.527036","0.356829","0.356829","0.356829","11.721773","0.356829","33.717476","49.844123","-0.060780","-0.221087","-0.281867","46.635838","36.640000","47.379519","51.179810","66.901313","48.263430","61.303287","52.949214","68.468466","<1B USD"
"BK PRK","BK-K","BK","NFF","","12.500000","06/05/2025","3/20/2030","NONE","0.410000","6.15%","","","715.58","Bank","","79.000000","","","","","","25.090000","","","","","","","24.540000","25.830000","24.540000","25.830000","25.040000","88.490000","57.180000","90.630000","78.450000","82.420000","32.650000","90.630000","63.321674","12.500000","46.490000","29.070000","1.710260","-0.023612","0.547569","-0.023612","0.127980","0.073647","0.903420","2.044032","90.000000","87.874876","53.805526","87.874876","5.853566","2.934639","624.473141","471.033780","","1.437728","","9.886591","80.891498","76.703286","30.802505","30.596281","-0.023612","-0.023612","0.547569","1.710260","1.710260","18.138563","0.547569","46.174542","87.874876","0.073647","0.127980","0.201627","79.131468","44.560000","76.680720","46.516276","60.896347","49.158357","62.421464","83.415558","79.965720","<1B USD"
"BML PRG","BML-G","BAC","FLR","","11.000000","05/15/2025","11/28/2009","NONE","0.330000","3.00%","","","7537.21","Bank","","58.000000","","","","","","20.500000","","","21.770000","22.390000","-5.830000","-8.440000","20.250000","23.500000","19.500000","23.680000","20.380000","44.090000","33.060000","48.080000","45.050000","41.440000","22.390000","50.110000","332.315589","11.000000","34.690000","19.670000","0.969183","-0.120136","0.333636","-0.082987","-0.021310","0.063948","0.270971","1.241484","87.534614","79.187787","36.690865","82.531198","1.770065","2.682279","408.672962","340.256395","","96.898905","","10.414949","67.202676","75.738640","20.503606","22.379197","-0.082987","-0.120136","0.333636","0.969183","0.969183","14.625019","0.333636","32.202730","80.859492","0.063948","-0.021310","0.042638","92.205260","32.680000","76.457038","42.556567","55.797656","43.569518","55.438426","71.534906","79.136161","<1B USD"
"BML PRH","BML-H","BAC","FLR","","11.000000","05/15/2025","11/28/2009","NONE","0.320000","3.00%","","","7537.21","Bank","","58.000000","","","","","","20.150000","","","21.640000","22.280000","-6.870000","-9.560000","20.090000","23.450000","19.050000","23.450000","20.040000","44.090000","33.060000","48.080000","45.050000","41.440000","22.390000","50.110000","332.315589","11.000000","34.690000","19.670000","0.969183","-0.120136","0.333636","-0.082987","-0.021310","0.063948","0.270971","1.241484","87.534614","79.187787","36.690865","82.531198","1.770065","2.682279","408.672962","340.256395","","96.898905","","10.414949","67.202676","75.738640","20.503606","22.379197","-0.082987","-0.120136","0.333636","0.969183","0.969183","14.625019","0.333636","32.202730","80.859492","0.063948","-0.021310","0.042638","92.205260","32.680000","76.457038","42.556567","55.797656","43.569518","55.438426","71.534906","79.136161","<1B USD"
"BML PRJ","BML-J","BAC","FLR","","11.000000","05/15/2025","11/21/2010","NONE","0.330000","4.00%","","","7537.21","Bank","","58.000000","","","","","","22.000000","","","22.660000","23.140000","-2.920000","-4.940000","20.700000","24.690000","20.000000","24.690000","21.880000","44.090000","33.060000","48.080000","45.050000","41.440000","22.390000","50.110000","332.315589","11.000000","34.690000","19.670000","0.969183","-0.120136","0.333636","-0.082987","-0.021310","0.063948","0.270971","1.241484","87.534614","79.187787","36.690865","82.531198","1.770065","2.682279","408.672962","340.256395","","96.898905","","10.414949","67.202676","75.738640","20.503606","22.379197","-0.082987","-0.120136","0.333636","0.969183","0.969183","14.625019","0.333636","32.202730","80.859492","0.063948","-0.021310","0.042638","92.205260","32.680000","76.457038","42.556567","55.797656","43.569518","55.438426","71.534906","79.136161","<1B USD"
"BML PRL","BML-L","BAC","FLR","","11.000000","07/01/2025","5/21/2010","NONE","0.320000","4.00%","","","7537.21","Bank","","15.000000","","","","","","20.500000","","","22.030000","22.920000","-6.940000","-10.560000","19.800000","24.770000","19.650000","24.770000","20.230000","44.090000","33.060000","48.080000","45.050000","41.440000","22.390000","50.110000","332.315589","11.000000","34.690000","19.670000","0.969183","-0.120136","0.333636","-0.082987","-0.021310","0.063948","0.270971","1.241484","87.534614","79.187787","36.690865","82.531198","1.770065","2.682279","408.672962","340.256395","","96.898905","","10.414949","67.202676","75.738640","20.503606","22.379197","-0.082987","-0.120136","0.333636","0.969183","0.969183","14.625019","0.333636","32.202730","80.859492","0.063948","-0.021310","0.042638","92.205260","32.680000","76.457038","42.556567","55.797656","43.569518","55.438426","71.534906","79.136161","<1B USD"
"BOH PRB","BOH-B","BOH","","","9.500000","07/14/2025","8/1/2029","NONE","0.500000","8.00%","","","39.66","Regionalbank","","28.000000","","","","","","26.010000","","","","","","","24.810000","27.130000","24.810000","27.130000","25.670000","65.360000","55.300000","82.700000","73.030000","68.770000","30.830000","99.100000","2.592178","9.500000","90.510000","53.960000","1.120013","-0.340464","0.181917","-0.209674","-0.105025","-0.049586","-0.277870","0.211268","90.000000","59.358224","24.553345","71.129383","-0.519806","-0.271686","276.750938","172.379567","","82.553258","","98.518254","59.526510","64.447136","14.207728","11.831058","-0.209674","-0.340464","0.181917","1.120013","1.120013","15.340125","0.181917","22.294083","65.243804","-0.049586","-0.105025","-0.154611","43.980445","20.800000","48.714771","57.415349","74.930460","59.797285","75.714393","64.872693","69.425901","<1B USD"
"BPOPM","BPOPM","BPOP","","TP","7.000000","05/15/2025","12/1/2009","12/1/2034","0.130000","6.13%","27.200000","24.510000","69.37","Regionalbank","","58.000000","","","","","","24.850000","0.340000","-2.350000","25.390000","25.500000","-2.130000","-2.560000","24.530000","26.110000","24.380000","26.250000","24.800000","103.810000","78.230000","107.310000","93.880000","90.440000","34.050000","107.310000","7.201300","7.000000","56.070000","26.400000","2.048752","-0.032616","0.326985","-0.032616","0.105773","0.147833","0.851436","2.932197","90.000000","87.064579","36.158763","87.064579","5.246159","4.864835","606.735353","615.762894","","1.441489","","9.968811","78.855331","84.081442","29.955983","39.689988","-0.032616","-0.032616","0.326985","2.048752","2.048752","19.743395","0.326985","31.768340","87.064579","0.147833","0.105773","0.253606","54.402600","1.000000","57.984137","49.325449","64.513558","47.693739","60.591481","81.648351","86.310651","<1B USD"
"C PRN","C-N","C","FF","","10.000000","07/25/2025","10/30/2015","10/30/2040","0.680000","7.88%","","","1868.19","Bank","","39.000000","","","","","","29.250000","","","29.820000","29.930000","-1.920000","-2.280000","28.360000","31.340000","27.820000","31.340000","28.860000","76.490000","53.510000","84.740000","71.120000","69.940000","38.170000","84.740000","142.897853","10.000000","78.480000","38.060000","1.003930","-0.097357","0.429452","-0.097357","0.075506","0.093652","-0.025357","1.009721","90.000000","81.237904","44.356195","81.237904","4.418263","3.455126","307.561686","302.489942","","1.467603","","10.538124","76.080038","78.692843","15.678147","20.006232","-0.097357","-0.097357","0.429452","1.003930","1.003930","14.789759","0.429452","38.460438","81.237904","0.093652","0.075506","0.169158","87.144893","24.760000","73.058428","54.876503","71.661333","53.540576","67.896877","79.239649","81.676662","<1B USD"
"CCIA","CCIA","CCIF","","Term","8.000000","05/19/2025","10/31/2025","10/31/2028","0.180000","8.75%","","","15.39","Cef","","62.000000","","","","","","25.600000","","","25.680000","25.800000","-0.290000","-0.780000","25.000000","27.790000","24.100000","27.790000","25.540000","6.420000","5.950000","8.800000","8.180000","7.770000","5.950000","10.950000","0.098804","8.000000","","","0.078992","-0.413699","0.078992","-0.270455","-0.215159","-0.173745","","","16.319328","52.767123","16.319328","65.659091","-3.532284","-3.502127","","","55.619018","73.438270","55.619018","90.185293","49.428000","52.098805","","","-0.270455","-0.413699","0.078992","0.078992","0.078992","10.404508","0.078992","15.572118","59.213107","-0.173745","-0.215159","-0.388904","35.494020","8.920000","40.496173","0.000000","1.000000","0.000000","1.000000","56.108105","58.806810","<1B USD"
"CFG PRH","CFG-H","CFG","","","10.500000","06/20/2025","7/6/2029","NONE","0.460000","7.38%","","","433.40","Regionalbank","","4.000000","","","","","","25.980000","","","","","","","24.950000","27.690000","24.950000","27.690000","25.540000","40.330000","32.600000","49.250000","44.740000","40.860000","22.530000","57.000000","17.479022","10.500000","38.490000","17.520000","0.790058","-0.292456","0.237117","-0.181117","-0.098570","-0.012971","0.047805","1.301941","73.204616","63.678947","28.969325","73.699492","-0.343220","0.680965","332.525364","350.107899","","88.528488","","90.261332","60.118466","68.088638","16.869520","22.998192","-0.181117","-0.292456","0.237117","0.790058","0.790058","13.775764","0.237117","25.899134","68.689220","-0.012971","-0.098570","-0.111541","63.178584","28.720000","59.233120","43.901432","57.529362","42.094389","53.595310","65.386456","72.557452","<1B USD"
"CGBDL","CGBDL","CGBD","","","8.000000","05/15/2025","","","0.510000","","","","72.90","Assetmanagement","","58.000000","","","","","","25.800000","","","25.670000","25.660000","0.490000","0.540000","25.050000","26.660000","25.050000","26.660000","25.620000","14.130000","13.120000","18.740000","17.850000","16.930000","7.770000","18.740000","1.030077","8.000000","13.960000","5.720000","0.818533","-0.245998","0.076982","-0.245998","-0.208403","-0.165387","0.012178","1.470280","75.482625","67.860192","16.158537","67.860192","-3.347499","-3.284657","320.368950","377.539241","","94.310830","54.332339","93.538257","50.047440","52.930081","16.289364","24.721775","-0.245998","-0.245998","0.076982","0.818533","0.818533","13.910768","0.076982","15.440854","67.860192","-0.165387","-0.208403","-0.373790","40.075192","8.920000","45.914606","33.586046","44.246830","31.948240","40.918089","56.645722","59.521675","<1B USD"
"CHMI PRA","CHMI-A","CHMI","","","8.000000","06/27/2025","8/17/2022","NONE","0.510000","8.20%","22.650000","19.600000","32.66","Reit","","11.000000","","","","","","21.020000","1.420000","-1.630000","21.560000","22.670000","-2.500000","-7.290000","19.200000","24.400000","17.750000","25.000000","20.570000","2.950000","2.340000","3.990000","2.590000","3.620000","2.340000","10.680000","0.096347","8.000000","15.780000","5.860000","0.260684","-0.723783","0.260684","-0.260652","0.138996","-0.185083","-0.813054","-0.496587","30.854701","24.859551","30.854701","66.541353","6.154901","-3.797116","48.485473","71.290753","","34.844229","","91.529254","81.901640","50.971211","3.313932","5.479384","-0.260652","-0.723783","0.260684","0.260684","0.260684","11.265934","0.260684","27.438289","45.700452","-0.185083","0.138996","-0.046087","35.481735","8.920000","34.816066","34.515937","45.444197","32.096275","41.103054","84.292270","57.837122","<1B USD"
"CHMI PRB","CHMI-B","CHMI","FF","","8.000000","06/27/2025","4/5/2024","NONE","0.640000","8.25%","","","32.66","Reit","","11.000000","","","","","","24.150000","","","24.120000","24.580000","0.110000","-1.750000","22.230000","25.380000","20.200000","25.600000","23.590000","2.950000","2.340000","3.990000","2.590000","3.620000","2.340000","10.680000","0.096347","8.000000","15.780000","5.860000","0.260684","-0.723783","0.260684","-0.260652","0.138996","-0.185083","-0.813054","-0.496587","30.854701","24.859551","30.854701","66.541353","6.154901","-3.797116","48.485473","71.290753","","34.844229","","91.529254","81.901640","50.971211","3.313932","5.479384","-0.260652","-0.723783","0.260684","0.260684","0.260684","11.265934","0.260684","27.438289","45.700452","-0.185083","0.138996","-0.046087","35.481735","8.920000","34.816066","34.515937","45.444197","32.096275","41.103054","84.292270","57.837122","<1B USD"
